rowid,SPCD,COUNTYCD,COUNT,FIA Code,Common Name,Genus,Species,name
1860,823.0,077,95,823,bur oak,Quercus,macrocarpa,Lake of the Woods
1861,823.0,079,67,823,bur oak,Quercus,macrocarpa,Le Sueur
1862,823.0,085,20,823,bur oak,Quercus,macrocarpa,McLeod
1863,823.0,087,1544,823,bur oak,Quercus,macrocarpa,Mahnomen
1864,823.0,089,1326,823,bur oak,Quercus,macrocarpa,Marshall
1865,823.0,091,25,823,bur oak,Quercus,macrocarpa,Martin
1866,823.0,093,171,823,bur oak,Quercus,macrocarpa,Meeker
1867,823.0,095,883,823,bur oak,Quercus,macrocarpa,Mille Lacs
1868,823.0,097,1695,823,bur oak,Quercus,macrocarpa,Morrison
1869,823.0,099,54,823,bur oak,Quercus,macrocarpa,Mower
1870,823.0,101,17,823,bur oak,Quercus,macrocarpa,Murray
1871,823.0,103,30,823,bur oak,Quercus,macrocarpa,Nicollet
1872,823.0,107,193,823,bur oak,Quercus,macrocarpa,Norman
1873,823.0,109,564,823,bur oak,Quercus,macrocarpa,Olmsted
1874,823.0,111,1798,823,bur oak,Quercus,macrocarpa,Otter Tail
1875,823.0,113,579,823,bur oak,Quercus,macrocarpa,Pennington
1876,823.0,115,1195,823,bur oak,Quercus,macrocarpa,Pine
1877,823.0,119,1046,823,bur oak,Quercus,macrocarpa,Polk
1878,823.0,121,159,823,bur oak,Quercus,macrocarpa,Pope
1879,823.0,123,8,823,bur oak,Quercus,macrocarpa,Ramsey
1880,823.0,125,347,823,bur oak,Quercus,macrocarpa,Red Lake
1881,823.0,127,57,823,bur oak,Quercus,macrocarpa,Redwood
1882,823.0,129,74,823,bur oak,Quercus,macrocarpa,Renville
1883,823.0,131,172,823,bur oak,Quercus,macrocarpa,Rice
1884,823.0,135,920,823,bur oak,Quercus,macrocarpa,Roseau
1885,823.0,137,173,823,bur oak,Quercus,macrocarpa,Saint Louis
1886,823.0,139,75,823,bur oak,Quercus,macrocarpa,Scott
1887,823.0,141,620,823,bur oak,Quercus,macrocarpa,Sherburne
1888,823.0,143,34,823,bur oak,Quercus,macrocarpa,Sibley
1889,823.0,145,336,823,bur oak,Quercus,macrocarpa,Stearns
1890,823.0,147,96,823,bur oak,Quercus,macrocarpa,Steele
1891,823.0,149,2,823,bur oak,Quercus,macrocarpa,Stevens
1892,823.0,151,15,823,bur oak,Quercus,macrocarpa,Swift
1893,823.0,153,1317,823,bur oak,Quercus,macrocarpa,Todd
1894,823.0,155,8,823,bur oak,Quercus,macrocarpa,Traverse
1895,823.0,157,591,823,bur oak,Quercus,macrocarpa,Wabasha
1896,823.0,159,902,823,bur oak,Quercus,macrocarpa,Wadena
1897,823.0,161,89,823,bur oak,Quercus,macrocarpa,Waseca
1898,823.0,163,98,823,bur oak,Quercus,macrocarpa,Washington
1899,823.0,169,823,823,bur oak,Quercus,macrocarpa,Winona
1900,823.0,171,139,823,bur oak,Quercus,macrocarpa,Wright
1901,823.0,173,31,823,bur oak,Quercus,macrocarpa,Yellow Medicine
1902,830.0,045,1,830,pin oak,Quercus,palustris,Fillmore
1903,832.0,057,1,832,chestnut oak,Quercus,prinus,Hubbard
1904,833.0,001,2058,833,northern red oak,Quercus,rubra,Aitkin
1905,833.0,003,315,833,northern red oak,Quercus,rubra,Anoka
1906,833.0,005,1838,833,northern red oak,Quercus,rubra,Becker
1907,833.0,007,722,833,northern red oak,Quercus,rubra,Beltrami
1908,833.0,009,248,833,northern red oak,Quercus,rubra,Benton
1909,833.0,013,72,833,northern red oak,Quercus,rubra,Blue Earth
1910,833.0,015,182,833,northern red oak,Quercus,rubra,Brown
1911,833.0,017,386,833,northern red oak,Quercus,rubra,Carlton
1912,833.0,019,41,833,northern red oak,Quercus,rubra,Carver
1913,833.0,021,3847,833,northern red oak,Quercus,rubra,Cass
1914,833.0,025,500,833,northern red oak,Quercus,rubra,Chisago
1915,833.0,027,18,833,northern red oak,Quercus,rubra,Clay
1916,833.0,029,697,833,northern red oak,Quercus,rubra,Clearwater
1917,833.0,035,4519,833,northern red oak,Quercus,rubra,Crow Wing
1918,833.0,037,123,833,northern red oak,Quercus,rubra,Dakota
1919,833.0,039,120,833,northern red oak,Quercus,rubra,Dodge
1920,833.0,041,212,833,northern red oak,Quercus,rubra,Douglas
1921,833.0,043,3,833,northern red oak,Quercus,rubra,Faribault
1922,833.0,045,761,833,northern red oak,Quercus,rubra,Fillmore
1923,833.0,047,62,833,northern red oak,Quercus,rubra,Freeborn
1924,833.0,049,666,833,northern red oak,Quercus,rubra,Goodhue
1925,833.0,051,26,833,northern red oak,Quercus,rubra,Grant
1926,833.0,053,142,833,northern red oak,Quercus,rubra,Hennepin
1927,833.0,055,1725,833,northern red oak,Quercus,rubra,Houston
1928,833.0,057,1589,833,northern red oak,Quercus,rubra,Hubbard
1929,833.0,059,447,833,northern red oak,Quercus,rubra,Isanti
1930,833.0,061,1007,833,northern red oak,Quercus,rubra,Itasca
1931,833.0,065,827,833,northern red oak,Quercus,rubra,Kanabec
1932,833.0,067,19,833,northern red oak,Quercus,rubra,Kandiyohi
1933,833.0,071,38,833,northern red oak,Quercus,rubra,Koochiching
1934,833.0,075,64,833,northern red oak,Quercus,rubra,Lake
1935,833.0,079,76,833,northern red oak,Quercus,rubra,Le Sueur
1936,833.0,085,63,833,northern red oak,Quercus,rubra,McLeod
1937,833.0,087,355,833,northern red oak,Quercus,rubra,Mahnomen
1938,833.0,089,1,833,northern red oak,Quercus,rubra,Marshall
1939,833.0,093,35,833,northern red oak,Quercus,rubra,Meeker
1940,833.0,095,1131,833,northern red oak,Quercus,rubra,Mille Lacs
1941,833.0,097,1973,833,northern red oak,Quercus,rubra,Morrison
1942,833.0,099,6,833,northern red oak,Quercus,rubra,Mower
1943,833.0,103,106,833,northern red oak,Quercus,rubra,Nicollet
1944,833.0,109,418,833,northern red oak,Quercus,rubra,Olmsted
1945,833.0,111,894,833,northern red oak,Quercus,rubra,Otter Tail
1946,833.0,115,2187,833,northern red oak,Quercus,rubra,Pine
1947,833.0,119,172,833,northern red oak,Quercus,rubra,Polk
1948,833.0,123,7,833,northern red oak,Quercus,rubra,Ramsey
1949,833.0,127,15,833,northern red oak,Quercus,rubra,Redwood
1950,833.0,131,188,833,northern red oak,Quercus,rubra,Rice
1951,833.0,135,4,833,northern red oak,Quercus,rubra,Roseau
1952,833.0,137,706,833,northern red oak,Quercus,rubra,Saint Louis
1953,833.0,139,95,833,northern red oak,Quercus,rubra,Scott
1954,833.0,141,993,833,northern red oak,Quercus,rubra,Sherburne
1955,833.0,143,37,833,northern red oak,Quercus,rubra,Sibley
1956,833.0,145,573,833,northern red oak,Quercus,rubra,Stearns
1957,833.0,147,19,833,northern red oak,Quercus,rubra,Steele
1958,833.0,153,604,833,northern red oak,Quercus,rubra,Todd
1959,833.0,157,817,833,northern red oak,Quercus,rubra,Wabasha
1960,833.0,159,347,833,northern red oak,Quercus,rubra,Wadena
1961,833.0,161,34,833,northern red oak,Quercus,rubra,Waseca
1962,833.0,163,202,833,northern red oak,Quercus,rubra,Washington
1963,833.0,169,1994,833,northern red oak,Quercus,rubra,Winona
1964,833.0,171,104,833,northern red oak,Quercus,rubra,Wright
1965,837.0,001,1,837,black oak,Quercus,velutina,Aitkin
1966,837.0,019,1,837,black oak,Quercus,velutina,Carver
1967,837.0,021,2,837,black oak,Quercus,velutina,Cass
1968,837.0,045,46,837,black oak,Quercus,velutina,Fillmore
1969,837.0,049,16,837,black oak,Quercus,velutina,Goodhue
1970,837.0,055,84,837,black oak,Quercus,velutina,Houston
1971,837.0,099,2,837,black oak,Quercus,velutina,Mower
1972,837.0,109,8,837,black oak,Quercus,velutina,Olmsted
1973,837.0,137,1,837,black oak,Quercus,velutina,Saint Louis
1974,837.0,139,3,837,black oak,Quercus,velutina,Scott
1975,837.0,143,1,837,black oak,Quercus,velutina,Sibley
1976,837.0,157,69,837,black oak,Quercus,velutina,Wabasha
1977,837.0,163,10,837,black oak,Quercus,velutina,Washington
1978,837.0,169,104,837,black oak,Quercus,velutina,Winona
1979,901.0,001,2,901,black locust,Robinia,pseudoacacia,Aitkin
1980,901.0,021,1,901,black locust,Robinia,pseudoacacia,Cass
1981,901.0,037,16,901,black locust,Robinia,pseudoacacia,Dakota
1982,901.0,049,14,901,black locust,Robinia,pseudoacacia,Goodhue
1983,901.0,055,50,901,black locust,Robinia,pseudoacacia,Houston
1984,901.0,065,1,901,black locust,Robinia,pseudoacacia,Kanabec
1985,901.0,085,6,901,black locust,Robinia,pseudoacacia,McLeod
1986,901.0,137,1,901,black locust,Robinia,pseudoacacia,Saint Louis
1987,901.0,147,1,901,black locust,Robinia,pseudoacacia,Steele
1988,901.0,163,67,901,black locust,Robinia,pseudoacacia,Washington
1989,901.0,169,5,901,black locust,Robinia,pseudoacacia,Winona
1990,921.0,001,47,921,peachleaf willow,Salix,amygdaloides,Aitkin
1991,921.0,005,7,921,peachleaf willow,Salix,amygdaloides,Becker
1992,921.0,007,89,921,peachleaf willow,Salix,amygdaloides,Beltrami
1993,921.0,009,17,921,peachleaf willow,Salix,amygdaloides,Benton
1994,921.0,013,12,921,peachleaf willow,Salix,amygdaloides,Blue Earth
1995,921.0,017,6,921,peachleaf willow,Salix,amygdaloides,Carlton
1996,921.0,021,10,921,peachleaf willow,Salix,amygdaloides,Cass
1997,921.0,023,5,921,peachleaf willow,Salix,amygdaloides,Chippewa
1998,921.0,029,18,921,peachleaf willow,Salix,amygdaloides,Clearwater
1999,921.0,031,59,921,peachleaf willow,Salix,amygdaloides,Cook
2000,921.0,035,2,921,peachleaf willow,Salix,amygdaloides,Crow Wing
